# NASA/JPL Horizons target 699 (saturn), center 500@10, ECLIPTIC/ICRF, AU and AU/day
# State vectors 1977-08-21..2030-01-02 every 20d; retrieved 2026-09-24 by scripts/fetch_horizons.ps1
julian_date,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d
2443796.500000000,-8.482202329792418E+00,3.777796246276189E+00,2.709955704549676E-01,-2.576766565974108E-03,-5.113401226007929E-03,1.913927137690892E-04
2443816.500000000,-8.533114745455222E+00,3.675240134003324E+00,2.748090815314390E-01,-2.514787298952264E-03,-5.141440979458100E-03,1.896606971106403E-04
2443836.500000000,-8.582766235885765E+00,3.572135304858081E+00,2.785837767883648E-01,-2.450996311649643E-03,-5.169217583325360E-03,1.880302873956139E-04
2443856.500000000,-8.631146305206427E+00,3.468499816649502E+00,2.823175322813100E-01,-2.386578178224933E-03,-5.194807033496927E-03,1.856175327088493E-04
2443876.500000000,-8.678252383796284E+00,3.364354054263301E+00,2.860078666127400E-01,-2.323327375693905E-03,-5.219304704703786E-03,1.831794501015755E-04
2443896.500000000,-8.724083611286797E+00,3.259712338450333E+00,2.896559143420150E-01,-2.260170539739935E-03,-5.244126939987926E-03,1.813521549871982E-04
2443916.500000000,-8.768632672901870E+00,3.154587214852962E+00,2.932631760728995E-01,-2.195339222981261E-03,-5.268600316774921E-03,1.796156062191578E-04
2443936.500000000,-8.811890491321586E+00,3.048997876514160E+00,2.968274389468141E-01,-2.129972011437727E-03,-5.290789304948667E-03,1.770700803666182E-04
2443956.500000000,-8.853856485149247E+00,2.942964956115705E+00,3.003464124048440E-01,-2.065957954595124E-03,-5.311966258725176E-03,1.745567503184217E-04
2443976.500000000,-8.894531003594063E+00,2.836502369532111E+00,3.038215193426277E-01,-2.001959832465261E-03,-5.333591189461479E-03,1.727081056817042E-04
2443996.500000000,-8.933907511221054E+00,2.729622761425279E+00,3.072541194411502E-01,-1.936262237481769E-03,-5.354647648278540E-03,1.708205281070335E-04
