# NASA/JPL Horizons target 899 (neptune), center 500@10, ECLIPTIC/ICRF, AU and AU/day
# State vectors 1977-08-21..2030-01-02 every 30d; retrieved 2026-09-24 by scripts/fetch_horizons.ps1
julian_date,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d
2445626.500000000,-6.300156955475991E-01,-3.025228819627185E+01,6.373670647325477E-01,3.126254820545001E-03,-5.066276454176105E-05,-7.133099974095407E-05
2445656.500000000,-5.362200842499832E-01,-3.025364663801072E+01,6.352330205123125E-01,3.126246250973367E-03,-4.062698195661253E-05,-7.131918117780595E-05
2445686.500000000,-4.424173842844265E-01,-3.025470596297327E+01,6.330928851605723E-01,3.126394375997728E-03,-3.044215636146541E-05,-7.127046872761683E-05
2445716.500000000,-3.486077931913111E-01,-3.025546576603693E+01,6.309466331448440E-01,3.126741735826910E-03,-2.018459605070651E-05,-7.129567980546367E-05
2445746.500000000,-2.547917143648005E-01,-3.025592481320648E+01,6.287942094943296E-01,3.127201765179285E-03,-9.934594762632958E-06,-7.146802707925994E-05
2445776.500000000,-1.609710010687524E-01,-3.025608193399467E+01,6.266356319751526E-01,3.127619843669334E-03,1.933074364008946E-07,-7.179892460514784E-05
2445806.500000000,-6.714790298054786E-02,-3.025593717753809E+01,6.244708797838928E-01,3.127886188953412E-03,1.014296382559104E-05,-7.223767614434388E-05
2445836.500000000,2.667588535864106E-02,-3.025549081625107E+01,6.222999441584391E-01,3.127916598294796E-03,1.996524044162463E-05,-7.268588018350345E-05
2445866.500000000,1.204986019094653E-01,-3.025474330218754E+01,6.201228969920162E-01,3.127699879505131E-03,2.973568662353038E-05,-7.304107930459054E-05
2445896.500000000,2.143192081872743E-01,-3.025369530035741E+01,6.179397739458542E-01,3.127336578004285E-03,3.957598369597731E-05,-7.323904835673075E-05
2445926.500000000,3.081372065663456E-01,-3.025234632119795E+01,6.157506409624410E-01,3.126933401406464E-03,4.960688482892298E-05,-7.327858241905206E-05
2445956.500000000,4.019511110735181E-01,-3.025069546290174E+01,6.135556349187856E-01,3.126585393695462E-03,5.981873321528794E-05,-7.322813046104195E-05
2445986.500000000,4.957590825707754E-01,-3.024874252281282E+01,6.113548203467863E-01,3.126371124735271E-03,7.013076669071604E-05,-7.319187923825668E-05
2446016.500000000,5.895593237322014E-01,-3.024648745584360E+01,6.091482338006227E-01,3.126269939793298E-03,8.043935483825560E-05,-7.326332883737177E-05
2446046.500000000,6.833497437608749E-01,-3.024393110492776E+01,6.069358923501635E-01,3.126215017533922E-03,9.060140254064613E-05,-7.349738419652602E-05
2446076.500000000,7.771292592775014E-01,-3.024107513967715E+01,6.047176952220146E-01,3.126132049330772E-03,1.005513433374804E-04,-7.388117119004831E-05
2446106.500000000,8.708977372966137E-01,-3.023792028595945E+01,6.024935604490936E-01,3.125898932040125E-03,1.103376443009943E-04,-7.433113480841304E-05
2446136.500000000,9.646547722870791E-01,-3.023446655635811E+01,6.002634860579922E-01,3.125450971869768E-03,1.200512333840485E-04,-7.474001634992079E-05
2446166.500000000,1.058399895981670E+00,-3.023071345314628E+01,5.980274891317320E-01,3.124816747638196E-03,1.298250639218253E-04,-7.502039717915427E-05
2446196.500000000,1.152131851294337E+00,-3.022665946955891E+01,5.957857157334689E-01,3.124033642930205E-03,1.397631505013990E-04,-7.513174837716835E-05
2446226.500000000,1.245848065652761E+00,-3.022230377234165E+01,5.935383741577051E-01,3.123204385854344E-03,1.498707169752481E-04,-7.510539337658675E-05
2446256.500000000,1.339546174775481E+00,-3.021764680955649E+01,5.912855638321786E-01,3.122470757167632E-03,1.601049336015101E-04,-7.503348037790377E-05
2446286.500000000,1.433224257230536E+00,-3.021268925667132E+01,5.890273413392509E-01,3.121874602797502E-03,1.703639639003061E-04,-7.502493386756779E-05
2446316.500000000,1.526880725270330E+00,-3.020743252440607E+01,5.867636753361595E-01,3.121396343697513E-03,1.805143376350275E-04,-7.516215036786036E-05
2446346.500000000,1.620515210150626E+00,-3.020187810754235E+01,5.844944003121716E-01,3.120969897122148E-03,1.905041172071315E-04,-7.546486197956229E-05
2446376.500000000,1.714127474965495E+00,-3.019602618667867E+01,5.822194248874842E-01,3.120443235086001E-03,2.003324848057113E-04,-7.588262769486298E-05
2446406.500000000,1.807716454643659E+00,-3.018987671090223E+01,5.799387525699047E-01,3.119701734856472E-03,2.100262557313469E-04,-7.631980856262129E-05
2446436.500000000,1.901280967957322E+00,-3.018342974104889E+01,5.776524280845565E-01,3.118720482043829E-03,2.196903885857258E-04,-7.666847157831280E-05
2446466.500000000,1.994819274048064E+00,-3.017668506326926E+01,5.753606370022416E-01,3.117530619148132E-03,2.294225876139367E-04,-7.685567546547997E-05
2446496.500000000,2.088329394166065E+00,-3.016964337065037E+01,5.730635700727220E-01,3.116270171223726E-03,2.392652962712543E-04,-7.688265523835049E-05
2446526.500000000,2.181810460504520E+00,-3.016230577888134E+01,5.707612930446101E-01,3.115102652994571E-03,2.492476845577959E-04,-7.681459627287619E-05
2446556.500000000,2.275261960270140E+00,-3.015467266215713E+01,5.684538483605757E-01,3.114097652992214E-03,2.593299280251793E-04,-7.675113566295335E-05
2446586.500000000,2.368683332248306E+00,-3.014674432024719E+01,5.661411881415996E-01,3.113267402773220E-03,2.694180649644462E-04,-7.679502870175600E-05
2446616.500000000,2.462074218066528E+00,-3.013852059264763E+01,5.638231795272256E-01,3.112531858790729E-03,2.794388081352928E-04,-7.700328012780989E-05
2446646.500000000,2.555433075513973E+00,-3.013000075383697E+01,5.614997977721886E-01,3.111710534284766E-03,2.893080015289398E-04,-7.735949511870785E-05
2446676.500000000,2.648757417433736E+00,-3.012118516276414E+01,5.591710610907767E-01,3.110676763505382E-03,2.989849095438184E-04,-7.778768483639983E-05
2446706.500000000,2.742045259209253E+00,-3.011207503988086E+01,5.568369915928395E-01,3.109390650641303E-03,3.085350659099794E-04,-7.818212015487274E-05
2446736.500000000,2.835294787647055E+00,-3.010267181334859E+01,5.544977199449797E-01,3.107875998311582E-03,3.180362468461931E-04,-7.845108627655752E-05
2446766.500000000,2.928505030893468E+00,-3.009297750608920E+01,5.521533477446153E-01,3.106265662272184E-03,3.275785981986447E-04,-7.855539975967955E-05
2446796.500000000,3.021676531488670E+00,-3.008299340468607E+01,5.498039030596561E-01,3.104716451892792E-03,3.372770154599208E-04,-7.852053425372465E-05
2446826.500000000,3.114809622610587E+00,-3.007271939342769E+01,5.474494592236150E-01,3.103319433567237E-03,3.471380320178433E-04,-7.843276239546558E-05
2446856.500000000,3.207904010705124E+00,-3.006215511967867E+01,5.450900335506161E-01,3.102108643875552E-03,3.570761622452436E-04,-7.840271860507128E-05
2446886.500000000,3.300959073392615E+00,-3.005129997450080E+01,5.427255887451374E-01,3.101017008496570E-03,3.670018274680641E-04,-7.850937129833452E-05
2446916.500000000,3.393972960158140E+00,-3.004015366354439E+01,5.403561433857156E-01,3.099911927026838E-03,3.767886340528971E-04,-7.877709132245374E-05
2446946.500000000,3.486943662641657E+00,-3.002871728066695E+01,5.379816625824996E-01,3.098693142400523E-03,3.863549837620269E-04,-7.916908028711924E-05
2446976.500000000,3.579870162864717E+00,-3.001699218134181E+01,5.356020870541517E-01,3.097275686007942E-03,3.957473309147442E-04,-7.958932500898484E-05
2447006.500000000,3.672751554853475E+00,-3.000497946402181E+01,5.332174498184349E-01,3.095632446311934E-03,4.050560831998637E-04,-7.992917289644533E-05
2447036.500000000,3.765587416811287E+00,-2.999268020039627E+01,5.308277793287615E-01,3.093847209375477E-03,4.144031355898098E-04,-8.011868208950343E-05
2447066.500000000,3.858377746366958E+00,-2.998009440833852E+01,5.284331410885323E-01,3.092016371669928E-03,4.239110085331150E-04,-8.014607569294539E-05
2447096.500000000,3.951121476229465E+00,-2.996722173997296E+01,5.260336968634109E-01,3.090230566593709E-03,4.335815421381036E-04,-8.006651543096370E-05
2447126.500000000,4.043817259657202E+00,-2.995406276965443E+01,5.236295363022377E-01,3.088591478333990E-03,4.433415715166146E-04,-7.998215031250251E-05
2447156.500000000,4.136464267325304E+00,-2.994061828769184E+01,5.212206789012380E-01,3.087114681338362E-03,4.530989807783046E-04,-7.999503828560602E-05
2447186.500000000,4.229061599692296E+00,-2.992688951834529E+01,5.188071179152931E-01,3.085741274397595E-03,4.627171227922264E-04,-8.016955798434515E-05
2447216.500000000,4.321609225575850E+00,-2.991287815994255E+01,5.163887243080633E-01,3.084390178885134E-03,4.721302194761805E-04,-8.050113673238729E-05
