# NASA/JPL Horizons target 499 (mars), center 500@10, ECLIPTIC/ICRF, AU and AU/day
# State vectors 1977-08-21..2030-01-02 every 5d; retrieved 2026-09-24 by scripts/fetch_horizons.ps1
julian_date,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d
2443491.500000000,-3.856298507798646E-01,1.554859060352344E+00,4.205356889639610E-02,-1.304898760667188E-02,-2.182072499510166E-03,2.756403306164258E-04
2443496.500000000,-4.505098452814705E-01,1.542559210332504E+00,4.339368201288315E-02,-1.289937666717631E-02,-2.736259439437657E-03,2.603490915384533E-04
2443501.500000000,-5.145878176191098E-01,1.527513092920157E+00,4.465652637295358E-02,-1.272828580916766E-02,-3.280471486383104E-03,2.447377368461594E-04
2443506.500000000,-5.777579743073037E-01,1.509772171062073E+00,4.584057424671237E-02,-1.253635752149169E-02,-3.814079439753278E-03,2.288352926815176E-04
2443511.500000000,-6.399177335052111E-01,1.489390961195091E+00,4.694444132981350E-02,-1.232423355344554E-02,-4.336490864382352E-03,2.126700499421116E-04
2443516.500000000,-7.009677157203654E-01,1.466426855511131E+00,4.796688268433549E-02,-1.209255291102452E-02,-4.847147487584240E-03,1.962695107552164E-04
2443521.500000000,-7.608117263828136E-01,1.440939957005862E+00,4.890678869532265E-02,-1.184195038931833E-02,-5.345522722560113E-03,1.796603112808564E-04
2443526.500000000,-8.193567334690667E-01,1.412992927340295E+00,4.976318126300182E-02,-1.157305602087565E-02,-5.831119368780373E-03,1.628683830736986E-04
2443531.500000000,-8.765128417624772E-01,1.382650846136875E+00,5.053521020935882E-02,-1.128649449113581E-02,-6.303467150526721E-03,1.459190086520868E-04
2443536.500000000,-9.321932645290961E-01,1.349981080769955E+00,5.122214986912121E-02,-1.098288445375987E-02,-6.762120803877975E-03,1.288367273067280E-04
2443541.500000000,-9.863142932674338E-01,1.315053166124257E+00,5.182339583925967E-02,-1.066283841658666E-02,-7.206658308137904E-03,1.116454599386616E-04
2443546.500000000,-1.038795266244993E+00,1.277938693841907E+00,5.233846187526761E-02,-1.032696263405720E-02,-7.636678754615602E-03,9.436858658868015E-05
2443551.500000000,-1.089558536598840E+00,1.238711210621691E+00,5.276697696262374E-02,-9.975856839058177E-03,-8.051800639652428E-03,7.702884744452125E-05
2443556.500000000,-1.138529440687321E+00,1.197446125178655E+00,5.310868257290674E-02,-9.610114519369321E-03,-8.451660399710886E-03,5.964845160791078E-05
2443561.500000000,-1.185636267288686E+00,1.154220623382541E+00,5.336343009709690E-02,-9.230323255887397E-03,-8.835910570902010E-03,4.224918667696434E-05
2443566.500000000,-1.230810228209715E+00,1.109113591064036E+00,5.353117847347166E-02,-8.837064789688978E-03,-9.204218303211763E-03,2.485232174093030E-05
2443571.500000000,-1.273985430696571E+00,1.062205544008302E+00,5.361199200153232E-02,-8.430915524283614E-03,-9.556264229791465E-03,7.478687114497881E-06
2443576.500000000,-1.315098851794644E+00,1.013578564673204E+00,5.360603830278471E-02,-8.012447076121351E-03,-9.891740929334657E-03,-9.851201722932476E-06
2443581.500000000,-1.354090314718813E+00,9.633162456031964E-01,5.351358644566425E-02,-7.582226446811733E-03,-1.021035146331081E-02,-2.711723268103744E-05
2443586.500000000,-1.390902468009584E+00,9.115036403061172E-01,5.333500537390492E-02,-7.140816854500146E-03,-1.051180809286063E-02,-4.429959537158945E-05
2443591.500000000,-1.425480770126174E+00,8.582272212937129E-01,5.307076284644133E-02,-6.688779322781859E-03,-1.079583095444918E-02,-6.137855927580632E-05
2443596.500000000,-1.457773481059266E+00,8.035748414509165E-01,5.272142473521064E-02,-6.226673637179152E-03,-1.106214770439200E-02,-7.833457186824898E-05
2443601.500000000,-1.487731657671395E+00,7.476356962443772E-01,5.228765418671037E-02,-5.755058707903343E-03,-1.131049347330613E-02,-9.514832139875157E-05
2443606.500000000,-1.515309150554677E+00,6.905002893556513E-01,5.177021065325535E-02,-5.274493233963663E-03,-1.154060977121669E-02,-1.118005989598480E-04
2443611.500000000,-1.540462604458499E+00,6.322604033863261E-01,5.116994914218635E-02,-4.785536454827264E-03,-1.175224335264072E-02,-1.282723314868701E-04
2443616.500000000,-1.563151464149497E+00,5.730090745693591E-01,5.048781978769266E-02,-4.288749260305059E-03,-1.194514584590048E-02,-1.445445652468745E-04
2443621.500000000,-1.583337986055465E+00,5.128405701733150E-01,4.972486766423780E-02,-3.784695590149515E-03,-1.211907324908866E-02,-1.605982925486603E-04
2443626.500000000,-1.600987255668611E+00,4.518503677771482E-01,4.888223279085816E-02,-3.273943417854759E-03,-1.227378538275284E-02,-1.764144873279058E-04
2443631.500000000,-1.616067210759447E+00,3.901351359045808E-01,4.796115031911161E-02,-2.757065822278180E-03,-1.240904592674658E-02,-1.919741395021005E-04
2443636.500000000,-1.628548670474849E+00,3.277927155390193E-01,4.696295087741550E-02,-2.234642430107937E-03,-1.252462229909802E-02,-2.072580940964121E-04
2443641.500000000,-1.638405370465557E+00,2.649221019622434E-01,4.588906106178068E-02,-1.707260518002004E-03,-1.262028538067626E-02,-2.222470654298736E-04
2443646.500000000,-1.645614004222935E+00,2.016234263852618E-01,4.474100408258756E-02,-1.175516119885017E-03,-1.269580984164002E-02,-2.369217002433014E-04
2443651.500000000,-1.650154270721329E+00,1.379979368037774E-01,4.352040054151014E-02,-6.400155444094168E-04,-1.275097442481017E-02,-2.512624304028861E-04
2443656.500000000,-1.652008928430514E+00,7.414797739890409E-02,4.222896931335463E-02,-1.013765844501820E-04,-1.278556201780511E-02,-2.652494670482452E-04
2443661.500000000,-1.651163855677951E+00,1.017696584017111E-02,4.086852852264667E-02,4.397704225925646E-04,-1.279936031599320E-02,-2.788628973067376E-04
2443666.500000000,-1.647608117074893E+00,-5.381063195353968E-02,3.944099657304621E-02,9.827811871538725E-04,-1.279216246878296E-02,-2.920825654474127E-04
2443671.500000000,-1.641334035812557E+00,-1.177093294839321E-01,3.794839324917365E-02,1.526996256599988E-03,-1.276376720568300E-02,-3.048880271123822E-04
2443676.500000000,-1.632337273047552E+00,-1.814126492497069E-01,3.639284109899592E-02,2.071739555796748E-03,-1.271397939678131E-02,-3.172585939449315E-04
2443681.500000000,-1.620616916932266E+00,-2.448131560853077E-01,3.477656721444791E-02,2.616316139495281E-03,-1.264261144352881E-02,-3.291731858618924E-04
2443686.500000000,-1.606175580403288E+00,-3.078024988313943E-01,3.310190499606518E-02,3.160010839271310E-03,-1.254948492993403E-02,-3.406103445213167E-04
2443691.500000000,-1.589019503475116E+00,-3.702714608545742E-01,3.137129554228930E-02,3.702087842976632E-03,-1.243443216788340E-02,-3.515484313076366E-04
2443696.500000000,-1.569158659455246E+00,-4.321100166999493E-01,2.958728889387697E-02,4.241789537524548E-03,-1.229729753575343E-02,-3.619655539378296E-04
2443701.500000000,-1.546606867027215E+00,-4.932073949810171E-01,2.775254536500576E-02,4.778335108790358E-03,-1.213793864521752E-02,-3.718394712344981E-04
2443706.500000000,-1.521381908883504E+00,-5.534521494212550E-01,2.586983695613789E-02,5.310919515438319E-03,-1.195622816042228E-02,-3.811477187145662E-04
2443711.500000000,-1.493505656494200E+00,-6.127322396022783E-01,2.394204875674429E-02,5.838712200395333E-03,-1.175205611596976E-02,-3.898675774427514E-04
2443716.500000000,-1.463004200405534E+00,-6.709351225898137E-01,2.197218025145686E-02,6.360855886456482E-03,-1.152533196720983E-02,-3.979760016755912E-04
2443721.500000000,-1.429907985533678E+00,-7.279478564680688E-01,1.996334649729703E-02,6.876465891643434E-03,-1.127598701674749E-02,-4.054497742082054E-04
2443726.500000000,-1.394251950840411E+00,-7.836572167488280E-01,1.791877914012675E-02,7.384629252365706E-03,-1.100397736637046E-02,-4.122655292422133E-04
2443731.500000000,-1.356075672636076E+00,-8.379498267202161E-01,1.584182721289060E-02,7.884403881411813E-03,-1.070928663254974E-02,-4.183996859271200E-04
2443736.500000000,-1.315423510691856E+00,-8.907123028733864E-01,1.373595768193873E-02,8.374818340863776E-03,-1.039192895976900E-02,-4.238286164806555E-04
2443741.500000000,-1.272344756180492E+00,-9.418314165192794E-01,1.160475569963111E-02,8.854871573832886E-03,-1.005195265711108E-02,-4.285287261553368E-04
2443746.500000000,-1.226893780206485E+00,-9.911942727706918E-01,9.451924481434537E-03,9.323532696720324E-03,-9.689443660303356E-03,-4.324764097718485E-04
2443751.500000000,-1.179130181434019E+00,-1.038688508030403E+00,7.281284737663218E-03,9.779741570506316E-03,-9.304529154018675E-03,-4.356482430793860E-04
2443756.500000000,-1.129118930996384E+00,-1.084202506664201E+00,5.096773608494509E-03,1.022240957052673E-02,-8.897381702738608E-03,-4.380211265319586E-04
2443761.500000000,-1.076930513139746E+00,-1.127625636755661E+00,2.902443125369087E-03,1.065042023943073E-02,-8.468222962860570E-03,-4.395722327232020E-04
2443766.500000000,-1.022641061782926E+00,-1.168848505268617E+00,7.024583737697558E-04,1.106263018533054E-02,-8.017327577181139E-03,-4.402791290199137E-04
2443771.500000000,-9.663324928754717E-01,-1.207763236192066E+00,-1.498904745929874E-03,1.145787035771797E-02,-7.545028539220875E-03,-4.401199796503746E-04
2443776.500000000,-9.080926273747409E-01,-1.244263775300911E+00,-3.697262751036379E-03,1.183494837203298E-02,-7.051722489151927E-03,-4.390736578871653E-04
2443781.500000000,-8.480152991492628E-01,-1.278246219756391E+00,-5.888128979008753E-03,1.219265189655645E-02,-6.537874084899043E-03,-4.371199988876893E-04
2443786.500000000,-7.862004464640383E-01,-1.309609170140671E+00,-8.066918870124833E-03,1.252975212037220E-02,-6.004020697581007E-03,-4.342400472149300E-04
2443791.500000000,-7.227541859919094E-01,-1.338254105327739E+00,-1.022895606825911E-02,1.284500722546560E-02,-5.450777145079744E-03,-4.304161082673854E-04
2443796.500000000,-6.577888665790583E-01,-1.364085781046410E+00,-1.236947946453488E-02,1.313716685765469E-02,-4.878840173806762E-03,-4.256319667592649E-04
2443801.500000000,-5.914230992811164E-01,-1.387012652083527E+00,-1.448365128938430E-02,1.340497742061189E-02,-4.288993316998139E-03,-4.198732131750023E-04
