# NASA/JPL Horizons target 999 (pluto), center 500@10, ECLIPTIC/ICRF, AU and AU/day
# State vectors 1977-08-21..2030-01-02 every 30d; retrieved 2026-09-24 by scripts/fetch_horizons.ps1
julian_date,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d
2446706.500000000,-2.266964328741538E+01,-1.726265945545333E+01,8.404954072738239E+00,2.123075914388906E-03,-2.792473959980099E-03,-3.087027514994996E-04
2446736.500000000,-2.260553441735489E+01,-1.734616641494893E+01,8.395400456516972E+00,2.140303971870079E-03,-2.788494501329333E-03,-3.320074310596143E-04
2446766.500000000,-2.254123505933523E+01,-1.742951824562950E+01,8.385774738418439E+00,2.157107476986181E-03,-2.765202252889501E-03,-3.235340528144219E-04
2446796.500000000,-2.247670702595095E+01,-1.751270464014209E+01,8.376029028126442E+00,2.148241488352114E-03,-2.768748537087961E-03,-3.133166201508447E-04
2446826.500000000,-2.241193769009266E+01,-1.759568372746473E+01,8.366207940094831E+00,2.156655621234922E-03,-2.774011180795468E-03,-3.360234309825977E-04
2446856.500000000,-2.234697237831529E+01,-1.767849176350357E+01,8.356330235363581E+00,2.179443022490902E-03,-2.751224934965977E-03,-3.388908945855299E-04
2446886.500000000,-2.228179395464320E+01,-1.776114348614508E+01,8.346339209444322E+00,2.175505127498906E-03,-2.744968170771423E-03,-3.218277206289116E-04
2446916.500000000,-2.221637034951334E+01,-1.784358938835722E+01,8.336253551312137E+00,2.174605649245493E-03,-2.755832657973627E-03,-3.376536720537132E-04
2446946.500000000,-2.215074294907676E+01,-1.792584476577698E+01,8.326118040890234E+00,2.198326333233330E-03,-2.738887560202058E-03,-3.518445008068968E-04
2446976.500000000,-2.208492011748941E+01,-1.800794808306583E+01,8.315884951609881E+00,2.202770771360034E-03,-2.723034482945736E-03,-3.342149138792344E-04
2447006.500000000,-2.201885765316069E+01,-1.808985913177896E+01,8.305541007030262E+00,2.195158912658285E-03,-2.734299238530378E-03,-3.390592809166242E-04
2447036.500000000,-2.195257718414770E+01,-1.817156623052706E+01,8.295142760161605E+00,2.214716156043343E-03,-2.726697297472444E-03,-3.609968639196887E-04
2447066.500000000,-2.188610894878964E+01,-1.825311650069735E+01,8.284666547881464E+00,2.228513108500362E-03,-2.704299770469964E-03,-3.492577091609327E-04
2447096.500000000,-2.181941215918988E+01,-1.833448906258874E+01,8.274071511650837E+00,2.218882851799978E-03,-2.710395927310653E-03,-3.424784179200574E-04
2447126.500000000,-2.175248469174376E+01,-1.841564848915640E+01,8.263408338964672E+00,2.230304218353928E-03,-2.712554302914603E-03,-3.661227264213668E-04
2447156.500000000,-2.168537102239197E+01,-1.849663733461793E+01,8.252685023276753E+00,2.251267293494436E-03,-2.688769859298884E-03,-3.648555348790510E-04
2447186.500000000,-2.161804651887644E+01,-1.857746298985130E+01,8.241845998231593E+00,2.244870318407839E-03,-2.685933643559535E-03,-3.494776421220624E-04
2447216.500000000,-2.155048385619754E+01,-1.865807873540810E+01,8.230919936626831E+00,2.246848998548447E-03,-2.695339877292271E-03,-3.682531397835235E-04
2447246.500000000,-2.148272516305745E+01,-1.873850792484146E+01,8.219943827047697E+00,2.270728502533769E-03,-2.675759325391680E-03,-3.787484700245769E-04
2447276.500000000,-2.141476896446428E+01,-1.881878088722872E+01,8.208864910715389E+00,2.271932460703535E-03,-2.662865663946508E-03,-3.605181892695088E-04
2447306.500000000,-2.134657301954106E+01,-1.889885152984426E+01,8.197680907727030E+00,2.266103990425257E-03,-2.674455530706085E-03,-3.693802298729097E-04
2447336.500000000,-2.127816709522771E+01,-1.897871557417668E+01,8.186446328825216E+00,2.287504275571821E-03,-2.663171882002750E-03,-3.892048400541811E-04
2447366.500000000,-2.120957656047315E+01,-1.905841836836223E+01,8.175128066103422E+00,2.297984979164243E-03,-2.642304129757219E-03,-3.747472491686062E-04
2447396.500000000,-2.114075853426034E+01,-1.913793250437190E+01,8.163693665471184E+00,2.288270716273024E-03,-2.650549952683976E-03,-3.717709674881898E-04
2447426.500000000,-2.107171907937032E+01,-1.921723035278660E+01,8.152197859196924E+00,2.302617469282331E-03,-2.649323846070451E-03,-3.955488913273990E-04
2447456.500000000,-2.100249896792231E+01,-1.929635863592319E+01,8.140637492634495E+00,2.321364818549817E-03,-2.625241660571129E-03,-3.903064745449889E-04
2447486.500000000,-2.093306512440818E+01,-1.937531529835572E+01,8.128960069762391E+00,2.313207950026094E-03,-2.625609035554292E-03,-3.773175177831196E-04
2447516.500000000,-2.086339710781320E+01,-1.945405430703381E+01,8.117203314132361E+00,2.318323378444670E-03,-2.632768989543542E-03,-3.984237492174149E-04
2447546.500000000,-2.079354019574875E+01,-1.953260575471385E+01,8.105395224257460E+00,2.341674033896807E-03,-2.610933877884342E-03,-4.049214034277771E-04
2447576.500000000,-2.072348490358233E+01,-1.961099267811166E+01,8.093480035202223E+00,2.339792446602883E-03,-2.601183728157492E-03,-3.868887942815282E-04
2447606.500000000,-2.065319346696347E+01,-1.968916661940019E+01,8.081466682680478E+00,2.336139561636453E-03,-2.612424356482238E-03,-3.995227051615581E-04
2447636.500000000,-2.058270205676540E+01,-1.976713426668314E+01,8.069405466539285E+00,2.358824700402002E-03,-2.597772406089651E-03,-4.165783692701680E-04
2447666.500000000,-2.051202607234385E+01,-1.984493850405908E+01,8.057254803913811E+00,2.365992571796771E-03,-2.579063892955114E-03,-4.000670158604518E-04
2447696.500000000,-2.044111981119236E+01,-1.992254344266075E+01,8.044991902152182E+00,2.356981512754347E-03,-2.588865330544012E-03,-4.011142413376984E-04
2447726.500000000,-2.036999755714510E+01,-1.999992808519460E+01,8.032673464300347E+00,2.374111710363910E-03,-2.583964121025537E-03,-4.242219193741779E-04
2447756.500000000,-2.029869538417621E+01,-2.007713908948151E+01,8.020285320547485E+00,2.390278568991746E-03,-2.560070968007435E-03,-4.153081527346855E-04
2447786.500000000,-2.022717649919849E+01,-2.015416313148251E+01,8.007780368176521E+00,2.380872811582659E-03,-2.563201393765355E-03,-4.052992355147236E-04
2447816.500000000,-2.015543135673025E+01,-2.023095927050867E+01,7.995204014543763E+00,2.389095228226398E-03,-2.567539480169486E-03,-4.280228026715680E-04
2447846.500000000,-2.008350586217588E+01,-2.030756593014479E+01,7.982574029876980E+00,2.411242391966321E-03,-2.544029568867324E-03,-4.303736287403022E-04
2447876.500000000,-2.001138184609347E+01,-2.038399863455295E+01,7.969833779765142E+00,2.406588354695350E-03,-2.537569870972428E-03,-4.133313535724248E-04
2447906.500000000,-1.993902581161665E+01,-2.046020937601970E+01,7.957002893626423E+00,2.405586829058743E-03,-2.547803127218295E-03,-4.293621639903589E-04
2447936.500000000,-1.986647647855231E+01,-2.053621358398516E+01,7.944125378045258E+00,2.429057525963680E-03,-2.529994055801066E-03,-4.431027753468142E-04
2447966.500000000,-1.979374011555333E+01,-2.061204667177623E+01,7.931153006498029E+00,2.432898078685961E-03,-2.513755334713855E-03,-4.252696644819981E-04
